GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:09:50 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Mycobacterium_tuberculosis_H37Rv/GeneMark_hmm_combined.mod
RBS: true
Model information: Mycobacterium_tuberculosis_H37Rv

FASTA definition line: gi|444893469|emb|AL123456.3| Mycobacterium tuberculosis H37Rv complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
 2131        +     2245380     2246822         1443        1
 2132        +     2246832     2247584          753        1
 2133        +     2247606     2248442          837        1
 2134        -     2248563     2249270          708        1
 2135        -     2249260     2249457          198        1
 2136        -     2249478     2250974         1497        1
 2137        -     2250996     2251883          888        1
 2138        +     2252002     2255985         3984        1
 2139        -     2256084     2256428          345        1
 2140        -     2256617     2257786         1170        1
 2141        +     2258045     2258272          228        1
 2142        +     2258273     2258671          399        1
 2143        -     2258854     2259285          432        1
 2144        +     2259386     2259820          435        1
 2145        +     2260665     2261144          480        1
 2146        +     2261098     2261688          591        1
 2147        -     2261816     2263072         1257        1
 2148        +     2263390     2264001          612        1
 2149        +     2263998     2265038         1041        1
 2150        +     2265271     2265999          729        1
 2151        +     2265989     2266405          417        1
 2152        -     2266421     2266708          288        1
 2153        -     2266805     2267089          285        1
 2154        -     2267119     2267484          366        1
 2155        -     2267749     2268108          360        1
 2156        -     2268693     2270240         1548        1
 2157        -     2270750     2271748          999        1
 2158        -     2271863     2272747          885        1
 2159        -     2272787     2274463         1677        1
 2160        -     2274569     2275408          840        1
 2161        -     2275405     2276424         1020        1
 2162        -     2276441     2278486         2046        1
 2163        -     2278498     2278932          435        1
 2164        +     2279129     2280124          996        1
 2165        -     2280240     2281082          843        1
 2166        +     2281294     2281617          324        1
 2167        +     2281614     2282102          489        1
 2168        +     2282099     2282740          642        1
 2169        -     2282747     2283721          975        1
 2170        -     2283723     2284796         1074        1
 2171        -     2284799     2285641          843        1
 2172        -     2285628     2286491          864        1
 2173        -     2286527     2287846         1320        1
 2174        -     2287884     2288681          798        1
 2175        -     2288681     2289241          561        1
 2176        -     2289282     2289632          351        1
 2177        -     2289685     2291190         1506        1
 2178        +     2291269     2291925          657        1
 2179        -     2291962     2294526         2565        1
 2180        -     2294531     2306986        12456        1
 2181        -     2307293     2307517          225        1
 2182        +     2307860     2308156          297        1
 2183        -     2308131     2310920         2790        1
 2184        -     2310913     2312517         1605        1
 2185        -     2312522     2313052          531        1
 2186        +     2313125     2313838          714        1
 2187        -     2314087     2314353          267        1
 2188        -     2314354     2314659          306        1
 2189        -     2314661     2314825          165        1
 2190        -     2314825     2314911           87        2
 2191        -     2315276     2315968          693        1
 2192        -     2315968     2316183          216        1
 2193        +     2316279     2316680          402        1
 2194        -     2316681     2317085          405        1
 2195        -     2317169     2320753         3585        1
 2196        +     2320912     2321064          153        2
 2197        -     2321252     2321431          180        2
 2198        +     2321451     2322542         1092        1
 2199        +     2322552     2323178          627        1
 2200        +     2323175     2324701         1527        1
 2201        -     2324647     2325870         1224        1
 2202        -     2325886     2326809          924        1
 2203        +     2326944     2327501          558        1
 2204        -     2327491     2328225          735        1
 2205        -     2328222     2328995          774        1
 2206        -     2328974     2330146         1173        1
 2207        -     2330214     2330963          750        1
 2208        +     2330993     2331406          414        1
 2209        -     2331416     2332879         1464        1
 2210        -     2333037     2333288          252        2
 2211        -     2333323     2334294          972        1
 2212        -     2334295     2334462          168        1
 2213        +     2334472     2334579          108        1
 2214        +     2334728     2334877          150        1
 2215        +     2335059     2335373          315        1
 2216        +     2335355     2337325         1971        1
 2217        +     2337306     2337869          564        1
 2218        +     2337922     2338188          267        1
 2219        +     2338267     2338719          453        1
 2220        -     2338934     2339143          210        1
 2221        -     2339356     2339919          564        1
 2222        +     2340104     2340874          771        1
 2223        +     2340871     2341815          945        1
 2224        +     2341808     2342944         1137        1
 2225        +     2343311     2343916          606        1
 2226        +     2344411     2346180         1770        1
 2227        -     2346197     2347411         1215        1
 2228        +     2347373     2348554         1182        1
 2229        -     2348558     2349292          735        1
 2230        -     2349334     2352054         2721        1
 2231        -     2352103     2352957          855        1
 2232        -     2353046     2353393          348        1
 2233        -     2353365     2354315          951        1
 2234        -     2354312     2355310          999        1
 2235        -     2355319     2356662         1344        1
 2236        -     2356729     2357901         1173        1
 2237        +     2358055     2358492          438        1
 2238        +     2358503     2360041         1539        1
 2239        +     2360240     2363281         3042        1
 2240        +     2363274     2364107          834        1
 2241        -     2364086     2364520          435        1
 2242        -     2364527     2364781          255        2
 2243        -     2364797     2365054          258        1
 2244        +     2365516     2365791          276        1
 2245        +     2365842     2366726          885        1
 2246        +     2367431     2367655          225        1
 2247        +     2367711     2368442          732        2
 2248        -     2368983     2369729          747        1
 2249        -     2369726     2370601          876        1
 2250        -     2370598     2370813          216        1
 2251        -     2370905     2372422         1518        1
 2252        +     2372678     2373823         1146        1
 2253        +     2373834     2374457          624        1
 2254        -     2374461     2376071         1611        1
 2255        +     2376571     2377140          570        1
 2256        +     2377148     2377441          294        1
 2257        -     2377470     2378312          843        1
 2258        +     2378386     2379222          837        1
 2259        -     2379245     2379727          483        1
 2260        -     2379806     2380660          855        1
 2261        -     2380663     2380944          282        1
 2262        +     2381071     2382492         1422        1
 2263        -     2382489     2386067         3579        1
 2264        +     2386293     2387171          879        1
 2265        -     2387202     2387972          771        1
 2266        -     2387969     2388235          267        1
 2267        +     2388616     2390085         1470        1
 2268        +     2390085     2390288          204        1
 2269        -     2390308     2391189          882        1
 2270        -     2391215     2392429         1215        1
 2271        -     2392517     2393320          804        1
 2272        +     2393411     2393641          231        1
 2273        -     2393638     2393796          159        1
 2274        -     2393851     2394666          816        1
 2275        -     2394650     2395237          588        1
 2276        -     2395301     2396011          711        1
 2277        -     2396008     2396856          849        1
 2278        -     2396902     2397210          309        1
 2279        +     2397381     2398406         1026        1
 2280        +     2398403     2398684          282        1
 2281        +     2398675     2399793         1119        1
 2282        -     2399798     2400328          531        1
 2283        -     2400376     2401722         1347        1
 2284        -     2402193     2402510          318        1
 2285        -     2402507     2402722          216        1
 2286        +     2402977     2404035         1059        1
 2287        -     2404165     2404521          357        1
 2288        -     2404616     2405398          783        1
 2289        -     2405666     2405953          288        1
 2290        -     2406118     2406774          657        1
 2291        -     2406840     2407625          786        1
 2292        -     2407622     2408329          708        1
 2293        -     2408385     2409524         1140        1
 2294        -     2409697     2410641          945        1
 2295        -     2410638     2412122         1485        1
 2296        -     2412119     2413246         1128        1
 2297        -     2413348     2414763         1416        1
 2298        -     2414934     2416424         1491        1
 2299        -     2416396     2417475         1080        1
 2300        -     2417472     2419004         1533        1
 2301        -     2419001     2420566         1566        1
 2302        -     2420631     2421665         1035        1
 2303        -     2421662     2422003          342        1
 2304        +     2422006     2422287          282        2
 2305        -     2422271     2423137          867        1
 2306        -     2423240     2424838         1599        1
 2307        -     2425048     2426868         1821        1
 2308        -     2427084     2428046          963        1
 2309        -     2428235     2429230          996        1
 2310        -     2429427     2429858          432        1
 2311        -     2430159     2431043          885        1
 2312        -     2431094     2431369          276        1
 2313        -     2431565     2431969          405        1
 2314        +     2432235     2432855          621        1
 2315        +     2432975     2433634          660        1
 2316        -     2433631     2434536          906        1
 2317        +     2434847     2435905         1059        1
 2318        +     2435942     2437459         1518        1
 2319        -     2437446     2437850          405        1
 2320        +     2437941     2439140         1200        1
 2321        -     2439282     2439947          666        1
 2322        -     2440332     2441720         1389        1
 2323        -     2441811     2442317          507        1
 2324        -     2442327     2443265          939        1
 2325        +     2443350     2444585         1236        1
 2326        -     2444586     2445329          744        1
 2327        -     2445415     2445819          405        1
 2328        -     2445807     2446949         1143        1
 2329        -     2447066     2447500          435        2
 2330        -     2447605     2447994          390        1
 2331        +     2448151     2449962         1812        1
 2332        -     2449993     2451042         1050        1
 2333        -     2451247     2452080          834        1
 2334        -     2452115     2453233         1119        1
 2335        -     2453458     2453598          141        1
 2336        +     2453843     2455756         1914        1
 2337        +     2455763     2456392          630        1
 2338        +     2456382     2456750          369        1
 2339        +     2456901     2457512          612        1
 2340        +     2457637     2458395          759        1
 2341        +     2458470     2459681         1212        1
 2342        +     2459678     2461327         1650        1
 2343        -     2461504     2462148          645        1
 2344        -     2462148     2463047          900        1
 2345        -     2463233     2463652          420        1
 2346        -     2463660     2464646          987        1
 2347        +     2464997     2466955         1959        1
 2348        -     2467053     2468027          975        1
 2349        +     2468231     2468923          693        1
 2350        -     2468931     2469287          357        1
 2351        -     2469387     2470532         1146        1
 2352        +     2470838     2471332          495        1
 2353        +     2471411     2472496         1086        1
 2354        +     2472496     2473242          747        1
 2355        +     2473427     2474938         1512        1
 2356        -     2474864     2475970         1107        1
 2357        -     2476042     2477145         1104        1
 2358        +     2477190     2478326         1137        1
 2359        +     2478338     2479885         1548        1
 2360        -     2479923     2481746         1824        1
 2361        +     2481965     2483626         1662        1
 2362        +     2483626     2484531          906        1
 2363        +     2484584     2485276          693        1
 2364        +     2485273     2486208          936        1
 2365        +     2486235     2486987          753        1
 2366        -     2486994     2487416          423        1
 2367        +     2487615     2489051         1437        1
 2368        -     2489369     2492353         2985        1
 2369        -     2492402     2493742         1341        1
 2370        -     2493837     2495399         1563        1
 2371        -     2495461     2497017         1557        1
 2372        -     2497225     2497416          192        1
 2373        +     2497742     2498587          846        1
 2374        +     2498889     2500373         1485        1
 2375        +     2500923     2501150          228        1
 2376        +     2501147     2501632          486        1
 2377        -     2501644     2502738         1095        1
 2378        -     2502735     2503472          738        1
 2379        -     2503469     2504602         1134        1
 2380        -     2504605     2505699         1095        1
 2381        -     2505714     2505869          156        1
 2382        -     2506207     2506383          177        2
 2383        +     2506395     2507153          759        1
 2384        +     2507203     2507637          435        1
 2385        +     2507637     2508452          816        1
 2386        -     2508434     2509339          906        1
 2387        +     2509441     2510256          816        1
 2388        -     2510351     2510548          198        1
 2389        -     2510715     2511176          462        1
 2390        -     2511176     2511652          477        1
 2391        -     2511690     2512337          648        1
 2392        +     2512452     2515244         2793        1
 2393        +     2515304     2516548         1245        1
 2394        +     2516787     2517695          909        1
 2395        +     2517771     2518118          348        1
 2396        +     2518157     2519365         1209        1
 2397        +     2519459     2520712         1254        1
 2398        +     2520743     2522164         1422        1
 2399        +     2522288     2523175          888        1
 2400        -     2523241     2524791         1551        1
 2401        -     2524785     2525345          561        1
 2402        -     2525486     2525746          261        1
 2403        +     2525748     2526992         1245        1
 2404        +     2526989     2527918          930        1
 2405        +     2527984     2528487          504        1
 2406        -     2528520     2528975          456        1
 2407        +     2529094     2529312          219        2
 2408        -     2529341     2529874          534        1
 2409        -     2530004     2530822          819        1
 2410        -     2530836     2531897         1062        1
 2411        +     2532245     2533330         1086        1
 2412        +     2533330     2533965          636        1
 2413        -     2534042     2534485          444        1
 2414        -     2534470     2535573         1104        1
 2415        +     2535641     2536594          954        1
 2416        -     2536572     2538320         1749        1
 2417        -     2538550     2538645           96        1
 2418        +     2538700     2539929         1230        1
 2419        +     2540104     2541390         1287        1
 2420        -     2541644     2542723         1080        1
 2421        -     2542807     2543988         1182        1
 2422        -     2544378     2544551          174        1
 2423        +     2544719     2545225          507        1
 2424        +     2545332     2545631          300        1
 2425        +     2545737     2546105          369        1
 2426        +     2546102     2546431          330        1
 2427        +     2547219     2547752          534        1
 2428        +     2547749     2548939         1191        1
 2429        -     2549124     2550029          906        1
 2430        +     2550116     2550391          276        1
 2431        +     2550442     2551326          885        1
 2432        +     2551569     2552939         1371        1
 2433        +     2553173     2554831         1659        1
 2434        -     2554938     2555858          921        1
 2435        -     2555925     2556146          222        1
 2436        +     2556145     2557440         1296        1
 2437        +     2557473     2558810         1338        1
 2438        -     2558877     2559569          693        1
 2439        +     2559703     2561331         1629        1
 2440        +     2561876     2562457          582        2
 2441        +     2562881     2563114          234        2
 2442        +     2563174     2564028          855        1
 2443        -     2564029     2564253          225        1
 2444        -     2564292     2565002          711        1
 2445        +     2565387     2566550         1164        1
 2446        +     2566772     2567410          639        1
 2447        +     2567456     2568406          951        1
 2448        +     2568438     2568890          453        2
 2449        +     2568986     2570053         1068        1
 2450        -     2570059     2572002         1944        1
 2451        -     2572076     2572894          819        1
 2452        +     2573048     2573707          660        1
 2453        +     2573813     2574055          243        1
 2454        -     2574096     2575019          924        1
 2455        -     2575016     2575225          210        1
 2456        +     2575809     2577098         1290        1
 2457        -     2577194     2577811          618        1
 2458        -     2577851     2578696          846        1
 2459        +     2580419     2581135          717        1
 2460        +     2581145     2581477          333        1
 2461        +     2581545     2581637           93        2
 2462        -     2581843     2582298          456        1
 2463        +     2583277     2583429          153        2
 2464        +     2583435     2583779          345        1
 2465        +     2583812     2584408          597        1
 2466        +     2584486     2584755          270        2
 2467        -     2585052     2585906          855        1
 2468        -     2585917     2587290         1374        1
 2469        -     2587287     2588804         1518        1
 2470        +     2588838     2589710          873        1
 2471        +     2589697     2590521          825        1
 2472        +     2590518     2591840         1323        1
 2473        -     2591848     2592726          879        1
 2474        -     2592723     2594120         1398        1
 2475        -     2594154     2594705          552        1
 2476        -     2594699     2595364          666        1
 2477        -     2595361     2596134          774        1
 2478        +     2596334     2596780          447        1
 2479        -     2597009     2597857          849        1
 2480        -     2597854     2599824         1971        1
 2481        +     2599988     2600479          492        1
 2482        +     2600514     2600702          189        1
 2483        +     2600731     2601879         1149        1
 2484        -     2601914     2603461         1548        1
 2485        -     2603695     2604183          489        1
 2486        +     2604186     2604683          498        1
 2487        -     2604738     2604938          201        2
 2488        +     2604950     2605078          129        1
 2489        +     2605108     2606754         1647        1
 2490        -     2606708     2608321         1614        1
 2491        +     2608796     2609728          933        1
 2492        +     2609732     2610421          690        1
 2493        +     2611053     2611805          753        1
 2494        -     2611869     2612987         1119        1
 2495        -     2613107     2613874          768        1
 2496        +     2614693     2617581         2889        1
 2497        -     2617667     2618908         1242        1
 2498        +     2619582     2620016          435        1
 2499        +     2620290     2620529          240        1
 2500        -     2620533     2622452         1920        1
 2501        -     2622457     2623752         1296        1
 2502        +     2623821     2625803         1983        1
 2503        -     2625888     2626172          285        1
 2504        -     2626223     2626504          282        2
 2505        -     2626654     2626956          303        1
 2506        -     2627172     2628698         1527        1
 2507        -     2628781     2630319         1539        1
 2508        -     2630537     2632018         1482        1
 2509        +     2632619     2632792          174        1
 2510        -     2632923     2634098         1176        1
 2511        -     2634528     2635592         1065        1
 2512        +     2635679     2635954          276        1
 2513        +     2636005     2636889          885        1
 2514        -     2637688     2639535         1848        1
 2515        -     2639673     2641127         1455        1
 2516        +     2641288     2641653          366        1
 2517        +     2641650     2642042          393        1
 2518        -     2642150     2642578          429        1
 2519        -     2642578     2643246          669        1
 2520        -     2643461     2644282          822        1
 2521        +     2644320     2645774         1455        1
 2522        -     2645771     2646700          930        1
 2523        -     2646747     2647085          339        1
 2524        -     2647060     2648367         1308        1
 2525        -     2648364     2648897          534        1
 2526        -     2648916     2649974         1059        1
 2527        -     2650110     2650223          114        1
 2528        -     2650245     2651558         1314        1
 2529        +     2651753     2651938          186        1
 2530        -     2652037     2652825          789        1
 2531        -     2652839     2653987         1149        1
 2532        -     2654062     2655093         1032        1
 2533        +     2655265     2655582          318        1
 2534        -     2655609     2656115          507        1
 2535        -     2656215     2656430          216        1
 2536        -     2656408     2657703         1296        1
 2537        -     2657700     2662076         4377        1
 2538        -     2662067     2667262         5196        1
 2539        -     2667255     2670284         3030        1
 2540        -     2670269     2671609         1341        1
 2541        -     2671593     2675837         4245        1
 2542        +     2675936     2677633         1698        1
 2543        +     2677666     2678649          984        1
 2544        -     2678653     2680005         1353        1
 2545        +     2680458     2680667          210        1
 2546        +     2680765     2682018         1254        1
 2547        -     2682015     2683187         1173        1
 2548        -     2683248     2683640          393        1
 2549        -     2683709     2684266          558        1
 2550        -     2684389     2684472           84        1
 2551        +     2684703     2686370         1668        1
 2552        +     2686367     2687131          765        1
 2553        +     2687128     2687973          846        1
 2554        +     2688052     2689941         1890        1
 2555        +     2690072     2692075         2004        1
 2556        +     2692572     2692715          144        2
 2557        +     2692799     2693884         1086        1
 2558        -     2693909     2694964         1056        1
 2559        -     2694981     2695799          819        1
 2560        -     2695796     2696647          852        1
 2561        -     2696644     2697639          996        1
 2562        -     2698042     2698236          195        1
 2563        +     2698415     2700457         2043        1
 2564        -     2700535     2701290          756        1
 2565        -     2701287     2703035         1749        1
 2566        +     2703022     2703162          141        2
 2567        +     2703236     2703838          603        1
 2568        -     2704009     2704524          516        1
 2569        +     2704697     2705518          822        1
 2570        +     2705601     2705879          279        1
 2571        -     2706494     2707333          840        1
 2572        -     2707333     2708310          978        1
 2573        -     2708310     2709956         1647        1
 2574        +     2710075     2710335          261        1
 2575        -     2710351     2711319          969        1
 2576        -     2711332     2712876         1545        1
 2577        -     2712891     2713784          894        1
 2578        +     2713849     2714010          162        1
 2579        -     2714124     2715350         1227        1
 2580        -     2715472     2716314          843        1
 2581        -     2716395     2717108          714        1
 2582        -     2717128     2717799          672        1
 2583        -     2717796     2718176          381        1
 2584        -     2718173     2718808          636        1
 2585        -     2718844     2719047          204        2
 2586        +     2719083     2719355          273        1
 2587        +     2719597     2720643         1047        1
 2588        -     2720776     2721777         1002        1
 2589        -     2721866     2723245         1380        1
 2590        -     2723308     2724183          876        1
 2591        -     2724230     2725477         1248        1
 2592        -     2725595     2725828          234        1
 2593        -     2725866     2726060          195        1
 2594        +     2726193     2726780          588        1
 2595        +     2726806     2727339          534        1
 2596        -     2727336     2727920          585        1
 2597        -     2727967     2728266          300        1
 2598        -     2728844     2729134          291        1
 2599        -     2729115     2730560         1446        1
 2600        -     2730557     2732629         2073        1
 2601        -     2732784     2732912          129        1
 2602        +     2733263     2734144          882        1
 2603        +     2734358     2734795          438        1
 2604        -     2734792     2737008         2217        1
 2605        -     2737117     2738247         1131        1
 2606        -     2738247     2739701         1455        1
 2607        -     2739772     2740032          261        1
 2608        -     2740047     2740391          345        1
 2609        +     2740709     2742184         1476        1
 2610        -     2742123     2744870         2748        1
 2611        -     2745314     2745736          423        1
 2612        -     2745767     2746138          372        1
 2613        -     2746135     2747598         1464        1
 2614        -     2747595     2750225         2631        1
 2615        -     2750313     2751572         1260        1
 2616        -     2751662     2752180          519        1
 2617        -     2753018     2753623          606        1
 2618        -     2753625     2754746         1122        1
 2619        -     2754743     2756719         1977        1
 2620        -     2756936     2758192         1257        1
 2621        -     2758208     2759488         1281        1
 2622        +     2759779     2760687          909        1
 2623        +     2760764     2762380         1617        1
 2624        -     2762531     2763175          645        1
 2625        -     2763172     2763756          585        1
 2626        -     2763891     2765291         1401        1
 2627        +     2765655     2766839         1185        1
 2628        -     2766859     2767665          807        1
 2629        -     2767671     2768171          501        1
 2630        -     2768261     2768884          624        1
 2631        +     2768986     2771571         2586        1
 2632        -     2771644     2772111          468        1
 2633        -     2772098     2772331          234        1
 2634        -     2772367     2772867          501        1
 2635        +     2773169     2773564          396        1
 2636        +     2773642     2775204         1563        1
 2637        +     2775483     2775632          150        2
 2638        +     2775856     2776284          429        1
 2639        -     2776316     2776990          675        1
 2640        -     2776975     2777391          417        1
 2641        -     2777388     2782262         4875        1
 2642        -     2782366     2784042         1677        1
 2643        -     2784123     2784608          486        1
 2644        -     2784657     2785541          885        1
 2645        -     2785592     2785867          276        1
 2646        -     2786914     2789283         2370        1
 2647        -     2789280     2791022         1743        1
 2648        -     2791019     2792533         1515        1
 2649        -     2792550     2792645           96        1
 2650        -     2792723     2793988         1266        1
 2651        +     2794350     2795120          771        1
 2652        -     2795301     2797385         2085        1
 2653        -     2797467     2800808         3342        1
 2654        +     2800942     2801049          108        1
 2655        -     2801254     2806236         4983        1
 2656        -     2806323     2806514          192        1
 2657        +     2806665     2807288          624        1
 2658        +     2807278     2808030          753        2
 2659        +     2808083     2808304          222        1
 2660        +     2808310     2808735          426        1
 2661        -     2808758     2809939         1182        1
 2662        -     2809936     2810982         1047        1
 2663        -     2810993     2812066         1074        1
 2664        -     2812187     2812282           96        1
 2665        -     2812355     2813176          822        1
 2666        -     2813173     2813634          462        1
 2667        -     2813727     2814842         1116        1
 2668        -     2814916     2816880         1965        1
 2669        -     2816885     2818474         1590        1
 2670        -     2818471     2819097          627        1
 2671        -     2819124     2819870          747        1
 2672        -     2819953     2821530         1578        1
 2673        +     2821712     2822359          648        1
 2674        +     2822792     2823259          468        1
 2675        -     2823256     2824593         1338        1
 2676        +     2824678     2825484          807        1
 2677        -     2825488     2827089         1602        1
 2678        +     2827157     2827804          648        1
 2679        -     2828556     2829866         1311        1
 2680        +     2829954     2830139          186        1
 2681        +     2830161     2830583          423        1
 2682        -     2830877     2831338          462        1
 2683        -     2831344     2832573         1230        1
 2684        -     2832710     2833513          804        2
 2685        -     2833510     2833761          252        1
 2686        -     2834109     2835266         1158        1
 2687        +     2835785     2837263         1479        1
 2688        -     2837388     2837615          228        1
 2689        +     2837684     2838157          474        1
 2690        -     2838129     2839451         1323        1
 2691        -     2839538     2839930          393        1
 2692        -     2840123     2849332         9210        1
 2693        -     2849852     2850574          723        1
 2694        +     2851091     2851318          228        1
 2695        +     2851309     2851716          408        1
 2696        -     2851751     2852671          921        1
 2697        -     2853012     2853236          225        1
 2698        +     2853316     2854266          951        1
 2699        -     2854267     2854686          420        1
 2700        -     2854683     2854907          225        1
 2701        -     2854938     2857781         2844        1
 2702        -     2857853     2858254          402        1
 2703        -     2858254     2858724          471        1
 2704        -     2858727     2859290          564        1
 2705        -     2859300     2860355         1056        1
 2706        +     2860452     2861144          693        1
 2707        -     2861148     2861591          444        1
 2708        -     2861588     2862676         1089        1
 2709        -     2862673     2863203          531        1
 2710        -     2863207     2864445         1239        1
 2711        +     2864520     2864834          315        1
 2712        -     2864945     2865073          129        1
 2713        +     2865130     2866341         1212        1
 2714        +     2866468     2867127          660        1
 2715        +     2867124     2867786          663        1
 2716        +     2867783     2868061          279        2
 2717        +     2868151     2868567          417        1
 2718        +     2868591     2868863          273        1
 2719        +     2868860     2869237          378        1
 2720        -     2869253     2869627          375        1
 2721        -     2869727     2870122          396        1
 2722        -     2870119     2870340          222        1
 2723        -     2870775     2871194          420        1
 2724        -     2871206     2872015          810        1
 2725        -     2872012     2873109         1098        1
 2726        -     2873258     2873686          429        1
 2727        -     2873771     2876485         2715        1
 2728        -     2876576     2876977          402        1
 2729        +     2877108     2877746          639        1
 2730        +     2877918     2878541          624        1
 2731        -     2878571     2879929         1359        1
 2732        +     2880315     2881052          738        1
 2733        -     2881307     2881495          189        1
 2734        +     2881641     2882147          507        1
 2735        +     2882173     2883339         1167        1
 2736        +     2883342     2884334          993        1
 2737        +     2884611     2886362         1752        1
 2738        +     2886454     2889795         3342        1
 2739        +     2889795     2892449         2655        1
 2740        -     2892446     2893480         1035        1
 2741        -     2893464     2894390          927        1
 2742        +     2894512     2894901          390        1
 2743        -     2894893     2895960         1068        1
 2744        -     2896013     2897803         1791        1
 2745        +     2897956     2898783          828        1
 2746        +     2898806     2899309          504        1
 2747        +     2899339     2900220          882        1
 2748        -     2900226     2900648          423        1
 2749        +     2901110     2902507         1398        1
 2750        -     2902509     2903531         1023        1
 2751        +     2903639     2904541          903        1
 2752        -     2904821     2906092         1272        1
 2753        -     2906089     2906763          675        1
 2754        +     2906862     2907740          879        1
 2755        -     2907826     2910207         2382        1
 2756        -     2910229     2910744          516        1
 2757        -     2911004     2912677         1674        1
 2758        -     2912683     2914011         1329        1
 2759        -     2914015     2915691         1677        1
 2760        -     2915846     2916193          348        1
 2761        +     2916360     2917709         1350        1
 2762        +     2917871     2921377         3507        1
 2763        +     2921578     2923182         1605        1
 2764        -     2923199     2924233         1035        1
 2765        -     2924230     2924820          591        1
 2766        -     2924817     2925374          558        1
 2767        +     2925525     2925737          213        1
 2768        +     2925734     2926138          405        1
 2769        +     2926355     2926975          621        1
 2770        +     2927016     2927480          465        1
 2771        +     2927468     2927908          441        1
 2772        +     2927990     2928391          402        1
 2773        +     2928388     2929959         1572        1
 2774        +     2930070     2930357          288        1
 2775        +     2930344     2930784          441        1
 2776        -     2930805     2931560          756        1
 2777        -     2931693     2932289          597        1
 2778        -     2932297     2933142          846        1
 2779        -     2933171     2934070          900        1
 2780        +     2934198     2934872          675        1
 2781        +     2935046     2936788         1743        1
 2782        -     2936810     2937865         1056        1
 2783        -     2937865     2938989         1125        1
 2784        -     2939012     2939962          951        1
 2785        -     2939959     2940612          654        1
 2786        -     2940609     2941196          588        1
 2787        -     2941189     2943267         2079        1
 2788        +     2943376     2943603          228        1
 2789        -     2943600     2945030         1431        1
 2790        +     2945330     2945830          501        1
 2791        -     2945847     2946287          441        1
 2792        +     2946383     2947111          729        1
 2793        -     2947096     2947449          354        1
 2794        -     2947462     2947887          426        1
 2795        -     2947884     2948558          675        1
 2796        +     2948636     2949457          822        1
 2797        +     2949593     2950486          894        1
 2798        -     2950489     2951283          795        1
 2799        -     2951322     2952503         1182        1
 2800        -     2952562     2952993          432        1
 2801        -     2953507     2954673         1167        1
 2802        -     2954790     2954900          111        1
 2803        +     2955148     2955420          273        1
 2804        +     2955710     2956891         1182        1
 2805        +     2956893     2957432          540        1
 2806        +     2957572     2958870         1299        1
 2807        -     2958909     2959190          282        1
 2808        -     2959335     2959820          486        1
 2809        +     2959898     2960095          198        1
 2810        -     2960105     2962441         2337        1
 2811        +     2962761     2963390          630        2
 2812        +     2963586     2964242          657        1
 2813        +     2964405     2964851          447        1
 2814        -     2965026     2965358          333        1
 2815        -     2965478     2965837          360        1
 2816        +     2965939     2966397          459        1
 2817        +     2966533     2966913          381        1
 2818        +     2966910     2968406         1497        1
 2819        +     2968641     2968832          192        1
 2820        +     2968947     2969078          132        1
 2821        +     2970123     2970554          432        1
 2822        +     2970551     2971549          999        1
 2823        +     2971563     2972027          465        1
 2824        +     2972211     2972486          276        1
 2825        +     2972537     2973421          885        1
 2826        -     2973795     2975234         1440        1
 2827        -     2975242     2975802          561        1
 2828        -     2975928     2976260          333        2
 2829        -     2976586     2977002          417        1
 2830        -     2976989     2977234          246        1
 2831        -     2977231     2978658         1428        1
 2832        -     2978660     2979052          393        1
 2833        -     2979049     2979246          198        1
 2834        -     2979326     2979694          369        2
 2835        -     2979691     2980818         1128        1
 2836        +     2981331     2981489          159        2
 2837        +     2981853     2982086          234        1
 2838        +     2982097     2982351          255        1
 2839        +     2983008     2983874          867        1
 2840        +     2983896     2984654          759        1
 2841        +     2984688     2985254          567        1
 2842        +     2985283     2985753          471        1
 2843        -     2985731     2986840         1110        1
 2844        +     2986839     2987615          777        1
 2845        +     2987712     2989268         1557        1
 2846        +     2989291     2990592         1302        1
 2847        +     2990706     2991116          411        1
 2848        -     2991184     2991936          753        1
 2849        -     2991933     2992628          696        1
 2850        -     2992634     2993947         1314        1
 2851        -     2993989     2995089         1101        1
 2852        +     2995115     2995945          831        1
 2853        +     2996003     2996737          735        1
 2854        +     2996739     2998055         1317        1
 2855        -     2998052     2999968         1917        1
 2856        +     3000112     3000609          498        1
 2857        +     3000614     3001903         1290        1
 2858        +     3001983     3003269         1287        1
 2859        -     3003280     3004002          723        1
 2860        -     3004035     3004748          714        1
 2861        -     3004745     3005695          951        1
 2862        -     3005845     3007062         1218        1
 2863        -     3007236     3009209         1974        1
 2864        +     3009344     3010027          684        1
 2865        +     3010024     3010686          663        1
 2866        -     3010697     3011368          672        1
 2867        -     3011399     3011767          369        1
 2868        +     3011916     3012623          708        1
