GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:03:23 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Escherichia_coli_O157_H7_EC4115/GeneMark_hmm_combined.mod
RBS: true
Model information: Escherichia_coli_O157_H7_EC4115

FASTA definition line: gi|47118301|dbj|BA000007.2| Escherichia coli O157:H7 str. Sakai DNA, complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
 2300        +     2309931     2310551          621        1
 2301        +     2310555     2311250          696        1
 2302        +     2311250     2311885          636        1
 2303        +     2312013     2312213          201        2
 2304        +     2312496     2313998         1503        1
 2305        +     2314104     2314709          606        1
 2306        -     2314753     2315613          861        1
 2307        -     2315675     2316949         1275        1
 2308        -     2317078     2317734          657        1
 2309        -     2317793     2318122          330        1
 2310        -     2318220     2319329         1110        1
 2311        +     2319602     2320069          468        1
 2312        -     2320116     2320556          441        1
 2313        +     2320751     2320987          237        1
 2314        +     2320990     2321847          858        1
 2315        +     2321847     2323859         2013        1
 2316        -     2323860     2324396          537        1
 2317        -     2324570     2325358          789        1
 2318        -     2325407     2325784          378        2
 2319        +     2325833     2326348          516        1
 2320        +     2326385     2327482         1098        1
 2321        +     2327563     2327970          408        1
 2322        +     2328073     2328720          648        1
 2323        +     2328813     2333429         4617        1
 2324        -     2333480     2333827          348        1
 2325        +     2334162     2334977          816        1
 2326        +     2335105     2335686          582        1
 2327        -     2335832     2337001         1170        1
 2328        -     2337167     2337256           90        1
 2329        +     2337555     2338580         1026        1
 2330        -     2338577     2339509          933        1
 2331        +     2339622     2340833         1212        1
 2332        +     2341124     2342272         1149        1
 2333        -     2342312     2342953          642        1
 2334        +     2343168     2344541         1374        1
 2335        -     2344582     2345838         1257        1
 2336        +     2346411     2346716          306        1
 2337        +     2346842     2348446         1605        1
 2338        -     2348458     2349270          813        1
 2339        -     2349274     2350059          786        1
 2340        -     2350056     2350610          555        1
 2341        -     2350788     2351426          639        1
 2342        -     2351439     2353541         2103        1
 2343        -     2353562     2354188          627        1
 2344        -     2354644     2354853          210        1
 2345        +     2355410     2356822         1413        1
 2346        +     2357133     2357369          237        1
 2347        -     2357432     2358436         1005        1
 2348        -     2358585     2359001          417        1
 2349        -     2359014     2360234         1221        1
 2350        -     2360231     2361502         1272        1
 2351        -     2361477     2362223          747        1
 2352        -     2362233     2363720         1488        1
 2353        -     2363729     2364097          369        1
 2354        -     2364646     2364915          270        1
 2355        -     2364934     2365344          411        1
 2356        -     2365341     2368397         3057        1
 2357        +     2368786     2369898         1113        1
 2358        +     2370327     2370683          357        1
 2359        +     2370843     2371997         1155        1
 2360        +     2372224     2373489         1266        1
 2361        +     2373501     2374367          867        1
 2362        +     2374398     2375156          759        1
 2363        +     2375301     2376896         1596        1
 2364        +     2376910     2378061         1152        1
 2365        -     2378104     2379015          912        1
 2366        +     2379331     2380095          765        1
 2367        +     2380115     2381053          939        1
 2368        +     2381109     2382398         1290        1
 2369        +     2382395     2382688          294        1
 2370        +     2382691     2384391         1701        1
 2371        -     2384448     2386826         2379        1
 2372        +     2387159     2387992          834        1
 2373        +     2388149     2389195         1047        1
 2374        +     2389327     2389518          192        1
 2375        -     2389522     2390958         1437        1
 2376        -     2391021     2391734          714        2
 2377        -     2391981     2392445          465        1
 2378        -     2392523     2393272          750        1
 2379        -     2393272     2393823          552        1
 2380        -     2393886     2394866          981        1
 2381        -     2394967     2395266          300        1
 2382        -     2395271     2397658         2388        1
 2383        -     2397673     2398656          984        1
 2384        -     2399106     2399462          357        1
 2385        -     2399515     2399712          198        1
 2386        -     2399809     2400243          435        1
 2387        -     2400355     2402223         1869        1
 2388        +     2402806     2404704         1899        2
 2389        +     2404879     2404986          108        1
 2390        -     2405039     2405764          726        1
 2391        +     2406084     2407013          930        1
 2392        +     2407114     2407404          291        1
 2393        +     2407510     2408370          861        1
 2394        -     2408411     2408947          537        1
 2395        +     2409094     2409762          669        1
 2396        +     2409925     2410515          591        1
 2397        +     2410648     2412039         1392        1
 2398        -     2412090     2412845          756        2
 2399        -     2413134     2413376          243        1
 2400        +     2413580     2415841         2262        1
 2401        -     2415888     2416646          759        1
 2402        -     2416659     2418011         1353        1
 2403        -     2418117     2418956          840        1
 2404        -     2418967     2419317          351        1
 2405        -     2419368     2420726         1359        1
 2406        -     2420811     2421131          321        1
 2407        -     2421431     2421769          339        1
 2408        +     2421971     2422798          828        1
 2409        +     2423028     2423915          888        1
 2410        -     2423875     2424450          576        1
 2411        -     2424653     2425138          486        1
 2412        -     2425467     2426435          969        1
 2413        -     2426428     2427771         1344        1
 2414        -     2427768     2429246         1479        1
 2415        -     2429243     2430277         1035        1
 2416        -     2430274     2431494         1221        1
 2417        +     2431750     2431836           87        1
 2418        +     2431940     2432746          807        1
 2419        +     2432913     2433623          711        1
 2420        +     2433628     2434305          678        1
 2421        +     2434320     2435027          708        1
 2422        +     2435027     2435575          549        1
 2423        +     2435585     2436751         1167        1
 2424        +     2436724     2438259         1536        1
 2425        +     2438259     2438912          654        1
 2426        +     2438979     2440286         1308        1
 2427        -     2440295     2440915          621        1
 2428        +     2441002     2441409          408        1
 2429        -     2441375     2441647          273        1
 2430        +     2441883     2443226         1344        1
 2431        -     2443343     2444383         1041        2
 2432        -     2444511     2446472         1962        1
 2433        -     2446477     2447520         1044        1
 2434        -     2447637     2448188          552        1
 2435        +     2448349     2450205         1857        1
 2436        +     2450321     2451031          711        1
 2437        +     2451211     2452179          969        1
 2438        +     2452190     2452831          642        1
 2439        -     2452924     2454174         1251        1
 2440        +     2454237     2454563          327        1
 2441        +     2454563     2455450          888        1
 2442        -     2455713     2456471          759        1
 2443        -     2456608     2457588          981        1
 2444        -     2457598     2458530          933        1
 2445        -     2458535     2459371          837        1
 2446        -     2459392     2460435         1044        1
 2447        -     2460452     2461831         1380        1
 2448        -     2461858     2462934         1077        1
 2449        -     2463304     2463576          273        1
 2450        -     2463618     2464031          414        1
 2451        +     2464373     2465368          996        1
 2452        +     2465452     2466336          885        1
 2453        -     2466387     2467172          786        1
 2454        -     2467331     2468077          747        1
 2455        +     2468513     2470447         1935        1
 2456        +     2470560     2471843         1284        1
 2457        +     2472131     2473465         1335        1
 2458        +     2473664     2475136         1473        1
 2459        +     2475179     2475682          504        1
 2460        -     2475683     2475787          105        1
 2461        +     2475957     2476403          447        1
 2462        -     2476360     2477178          819        2
 2463        +     2477278     2478459         1182        1
 2464        +     2478514     2478861          348        1
 2465        -     2478883     2479137          255        1
 2466        +     2479320     2480168          849        1
 2467        -     2480612     2480860          249        1
 2468        -     2481007     2481189          183        1
 2469        -     2481193     2481552          360        1
 2470        -     2481725     2482363          639        1
 2471        -     2482490     2483434          945        1
 2472        +     2483516     2484601         1086        1
 2473        +     2484852     2486462         1611        1
 2474        +     2486494     2487618         1125        1
 2475        +     2487674     2488639          966        1
 2476        -     2488693     2489808         1116        1
 2477        -     2489890     2491608         1719        1
 2478        -     2491780     2492361          582        1
 2479        -     2492401     2493096          696        1
 2480        -     2493154     2495064         1911        1
 2481        +     2495196     2495540          345        1
 2482        +     2495962     2496261          300        1
 2483        -     2496381     2496560          180        1
 2484        +     2496634     2497995         1362        1
 2485        +     2497999     2498577          579        1
 2486        +     2498779     2500125         1347        1
 2487        +     2500256     2501854         1599        1
 2488        -     2501858     2503414         1557        1
 2489        +     2503877     2504848          972        1
 2490        +     2504911     2505711          801        1
 2491        +     2505724     2506575          852        1
 2492        +     2506630     2507088          459        1
 2493        +     2507399     2507521          123        1
 2494        +     2507518     2508084          567        1
 2495        -     2508081     2508890          810        1
 2496        -     2509056     2509265          210        1
 2497        -     2510090     2510377          288        1
 2498        +     2510446     2510736          291        2
 2499        +     2510755     2510994          240        2
 2500        -     2511138     2511929          792        1
 2501        +     2512106     2513479         1374        1
 2502        -     2513525     2514403          879        1
 2503        -     2514598     2516640         2043        1
 2504        -     2516666     2517364          699        1
 2505        -     2517461     2517958          498        1
 2506        +     2518193     2519371         1179        1
 2507        +     2519340     2521973         2634        1
 2508        +     2521973     2523493         1521        1
 2509        +     2523611     2523847          237        1
 2510        +     2523868     2524143          276        1
 2511        -     2524144     2524800          657        1
 2512        -     2525196     2525537          342        1
 2513        -     2525550     2526422          873        1
 2514        -     2526426     2526800          375        1
 2515        +     2526939     2527169          231        1
 2516        +     2527271     2527927          657        1
 2517        +     2527951     2528613          663        1
 2518        -     2528610     2530670         2061        1
 2519        -     2530879     2531538          660        1
 2520        -     2531865     2532221          357        1
 2521        -     2532288     2532578          291        1
 2522        +     2532712     2533890         1179        1
 2523        -     2533946     2534587          642        1
 2524        -     2534624     2536435         1812        1
 2525        -     2536670     2538145         1476        1
 2526        -     2538311     2538460          150        1
 2527        +     2538483     2539352          870        1
 2528        +     2539480     2540922         1443        1
 2529        -     2541053     2542024          972        1
 2530        -     2542144     2543466         1323        1
 2531        -     2543482     2544441          960        1
 2532        +     2544493     2545248          756        1
 2533        +     2545245     2546030          786        1
 2534        -     2546276     2547286         1011        1
 2535        -     2547295     2547906          612        1
 2536        +     2548181     2548783          603        1
 2537        -     2548785     2549306          522        1
 2538        -     2549341     2550081          741        1
 2539        -     2550110     2550619          510        1
 2540        -     2550680     2552452         1773        1
 2541        +     2552762     2553328          567        1
 2542        +     2553325     2554143          819        1
 2543        +     2554196     2554591          396        1
 2544        +     2554632     2555375          744        1
 2545        +     2555372     2556343          972        1
 2546        -     2556508     2558937         2430        1
 2547        -     2558962     2560062         1101        1
 2548        -     2560450     2561196          747        1
 2549        -     2561210     2561776          567        1
 2550        +     2561992     2563725         1734        1
 2551        +     2563902     2564390          489        2
 2552        -     2564510     2564746          237        1
 2553        -     2564902     2566980         2079        1
 2554        -     2566973     2568121         1149        1
 2555        -     2568323     2568967          645        1
 2556        -     2568978     2569367          390        1
 2557        -     2569382     2570431         1050        1
 2558        -     2570434     2571294          861        1
 2559        -     2571313     2572914         1602        1
 2560        -     2572960     2574621         1662        1
 2561        -     2574764     2575267          504        1
 2562        -     2575288     2577246         1959        1
 2563        -     2577257     2578183          927        1
 2564        -     2578180     2579067          888        1
 2565        -     2579194     2579772          579        1
 2566        -     2579775     2580125          351        1
 2567        +     2580905     2581333          429        1
 2568        -     2581340     2582764         1425        1
 2569        -     2582739     2583539          801        1
 2570        -     2583706     2584413          708        1
 2571        -     2584432     2584692          261        1
 2572        -     2584707     2586221         1515        1
 2573        -     2586291     2587280          990        1
 2574        +     2588077     2588580          504        1
 2575        -     2588660     2588911          252        1
 2576        +     2589868     2590365          498        1
 2577        -     2590402     2590641          240        1
 2578        +     2590833     2592044         1212        1
 2579        -     2592106     2592771          666        1
 2580        -     2593128     2594003          876        2
 2581        -     2594135     2594482          348        2
 2582        -     2594512     2595162          651        2
 2583        -     2595178     2595582          405        2
 2584        +     2595881     2596084          204        2
 2585        +     2596106     2596456          351        1
 2586        +     2596467     2596745          279        1
 2587        +     2596757     2596999          243        1
 2588        +     2596996     2597109          114        1
 2589        +     2597202     2597618          417        1
 2590        +     2597642     2597845          204        2
 2591        +     2597842     2598108          267        2
 2592        +     2598105     2598404          300        1
 2593        +     2598727     2598957          231        1
 2594        +     2599030     2599395          366        1
 2595        +     2599402     2602224         2823        1
 2596        +     2602301     2603260          960        1
 2597        +     2603265     2603579          315        2
 2598        -     2603599     2604288          690        1
 2599        -     2604288     2604614          327        1
 2600        +     2604785     2605201          417        1
 2601        -     2605245     2605802          558        2
 2602        -     2605974     2606462          489        1
 2603        -     2606475     2607278          804        1
 2604        -     2607188     2609278         2091        1
 2605        -     2609265     2609420          156        1
 2606        -     2609429     2609794          366        1
 2607        -     2609849     2610361          513        1
 2608        -     2610361     2611545         1185        1
 2609        +     2611703     2612026          324        1
 2610        -     2613299     2613397           99        2
 2611        -     2614540     2615088          549        1
 2612        -     2615145     2616977         1833        1
 2613        -     2616974     2617630          657        1
 2614        +     2618089     2618313          225        1
 2615        -     2618381     2619103          723        1
 2616        -     2619333     2620085          753        1
 2617        -     2620082     2620750          669        1
 2618        -     2620765     2621244          480        1
 2619        -     2621250     2621750          501        1
 2620        -     2621855     2622622          768        1
 2621        -     2622743     2623294          552        1
 2622        -     2623340     2624029          690        1
 2623        -     2624379     2626136         1758        1
 2624        +     2626402     2627799         1398        1
 2625        +     2627824     2628234          411        1
 2626        +     2628234     2628599          366        1
 2627        +     2628677     2630164         1488        1
 2628        -     2630198     2630611          414        1
 2629        +     2630798     2632003         1206        1
 2630        +     2632000     2632233          234        1
 2631        +     2632342     2633010          669        1
 2632        +     2633121     2633600          480        1
 2633        -     2633738     2634877         1140        2
 2634        +     2635259     2635558          300        1
 2635        -     2635696     2636835         1140        2
 2636        -     2637184     2637498          315        1
 2637        +     2637713     2639371         1659        1
 2638        +     2639364     2640359          996        1
 2639        +     2640352     2641038          687        1
 2640        +     2641100     2642473         1374        1
 2641        +     2642492     2642935          444        1
 2642        +     2642932     2644059         1128        1
 2643        +     2644164     2644628          465        1
 2644        +     2644633     2645637         1005        1
 2645        +     2645634     2646047          414        1
 2646        +     2646050     2646415          366        1
 2647        +     2646415     2647152          738        1
 2648        +     2647180     2647431          252        1
 2649        +     2647439     2648224          786        1
 2650        +     2648514     2649137          624        1
 2651        -     2649181     2649369          189        1
 2652        +     2649532     2649759          228        1
 2653        +     2650057     2650872          816        1
 2654        -     2650869     2652545         1677        1
 2655        -     2652734     2652916          183        1
 2656        -     2652995     2653912          918        1
 2657        +     2654085     2655005          921        1
 2658        -     2654994     2655464          471        1
 2659        -     2655445     2656863         1419        1
 2660        -     2656930     2657625          696        1
 2661        +     2658596     2659240          645        1
 2662        +     2659429     2659782          354        1
 2663        +     2660374     2661225          852        1
 2664        -     2661333     2662691         1359        2
 2665        -     2662691     2663392          702        2
 2666        +     2663495     2663908          414        2
 2667        +     2664016     2665020         1005        1
 2668        +     2665021     2665656          636        1
 2669        +     2665913     2666563          651        1
 2670        +     2666906     2667436          531        1
 2671        +     2668573     2669226          654        2
 2672        -     2669535     2669699          165        1
 2673        -     2669879     2670019          141        1
 2674        -     2670020     2670160          141        1
 2675        -     2670161     2670301          141        1
 2676        -     2670302     2670442          141        1
 2677        -     2670690     2670959          270        1
 2678        -     2670961     2672274         1314        1
 2679        -     2672339     2672938          600        1
 2680        -     2673006     2675357         2352        1
 2681        -     2675309     2676484         1176        1
 2682        -     2676725     2677303          579        1
 2683        -     2677300     2677935          636        1
 2684        -     2678054     2678752          699        1
 2685        -     2678752     2679081          330        1
 2686        -     2679078     2679842          765        1
 2687        -     2679794     2681656         1863        1
 2688        -     2681637     2682050          414        1
 2689        -     2682077     2682508          432        1
 2690        -     2682522     2683184          663        1
 2691        -     2683244     2683510          267        1
 2692        -     2683568     2683915          348        1
 2693        -     2683952     2685457         1506        1
 2694        -     2685447     2687039         1593        1
 2695        -     2687036     2687242          207        1
 2696        -     2687226     2689154         1929        1
 2697        -     2689126     2689635          510        1
 2698        -     2690336     2690650          315        2
 2699        -     2691115     2691582          468        1
 2700        -     2691734     2691880          147        1
 2701        -     2692072     2692605          534        1
 2702        -     2692656     2693000          345        1
 2703        -     2693005     2693211          207        1
 2704        +     2693531     2693857          327        1
 2705        +     2693857     2694744          888        1
 2706        -     2694826     2696676         1851        1
 2707        -     2696990     2697157          168        1
 2708        -     2697154     2697582          429        1
 2709        -     2698216     2698905          690        1
 2710        -     2698902     2699261          360        1
 2711        -     2699274     2700323         1050        1
 2712        -     2700325     2700732          408        1
 2713        -     2700771     2700983          213        2
 2714        -     2701170     2701274          105        1
 2715        -     2701384     2701947          564        2
 2716        -     2702074     2702385          312        1
 2717        -     2702382     2702570          189        2
 2718        -     2702567     2702923          357        2
 2719        -     2702920     2703144          225        2
 2720        -     2703166     2703864          699        1
 2721        -     2703899     2704360          462        1
 2722        -     2704353     2705294          942        1
 2723        -     2705459     2705884          426        1
 2724        -     2705881     2706108          228        2
 2725        +     2706206     2706850          645        2
 2726        +     2707125     2707277          153        1
 2727        +     2707758     2707946          189        1
 2728        +     2707943     2708131          189        1
 2729        +     2708227     2710425         2199        1
 2730        +     2710376     2710699          324        1
 2731        +     2710758     2710961          204        1
 2732        +     2710961     2711983         1023        2
 2733        +     2712180     2713016          837        1
 2734        +     2713563     2717486         3924        1
 2735        +     2717452     2721489         4038        1
 2736        -     2721751     2722803         1053        2
 2737        +     2723117     2724433         1317        1
 2738        +     2724535     2725989         1455        1
 2739        +     2726332     2727048          717        1
 2740        -     2727674     2727886          213        1
 2741        -     2728022     2729011          990        1
 2742        -     2729435     2730385          951        1
 2743        -     2730487     2731404          918        1
 2744        -     2731861     2732793          933        1
 2745        -     2732858     2733937         1080        1
 2746        -     2733949     2734692          744        1
 2747        -     2734689     2735234          546        1
 2748        +     2735596     2735976          381        2
 2749        +     2735973     2736320          348        1
 2750        +     2736370     2737908         1539        1
 2751        +     2739629     2741503         1875        1
 2752        +     2741503     2741619          117        1
 2753        +     2741875     2742201          327        1
 2754        +     2742201     2743088          888        1
 2755        +     2743072     2743953          882        1
 2756        +     2743950     2744855          906        1
 2757        +     2744852     2745922         1071        1
 2758        +     2746058     2746741          684        1
 2759        +     2746757     2747167          411        1
 2760        +     2747388     2748209          822        1
 2761        +     2748291     2748770          480        1
 2762        +     2748785     2749261          477        1
 2763        +     2749324     2749545          222        1
 2764        +     2749739     2749987          249        1
 2765        +     2750076     2750339          264        1
 2766        +     2750446     2750640          195        1
 2767        +     2751255     2751437          183        1
 2768        -     2751538     2751867          330        1
 2769        -     2752039     2753097         1059        1
 2770        -     2753296     2753769          474        1
 2771        -     2753888     2755054         1167        1
 2772        +     2755263     2756690         1428        1
 2773        -     2756733     2756960          228        1
 2774        -     2756974     2757978         1005        1
 2775        -     2758211     2759569         1359        1
 2776        -     2759836     2760765          930        1
 2777        -     2760811     2761635          825        1
 2778        +     2762257     2763156          900        1
 2779        +     2763162     2764466         1305        1
 2780        +     2764463     2765533         1071        1
 2781        +     2765533     2766600         1068        1
 2782        +     2766600     2767190          591        1
 2783        +     2767190     2767927          738        1
 2784        +     2767909     2768685          777        1
 2785        +     2768679     2769290          612        1
 2786        -     2769387     2770364          978        1
 2787        -     2770510     2771676         1167        1
 2788        -     2771925     2773331         1407        1
 2789        -     2773532     2774197          666        2
 2790        -     2774427     2774591          165        2
 2791        -     2775460     2776830         1371        1
 2792        -     2776834     2778282         1449        2
 2793        -     2778264     2778773          510        2
 2794        -     2778776     2779741          966        2
 2795        -     2779744     2780862         1119        2
 2796        -     2780882     2782096         1215        2
 2797        -     2782121     2783215         1095        2
 2798        -     2783218     2784609         1392        2
 2799        -     2784596     2785183          588        2
 2800        -     2785311     2786495         1185        2
 2801        -     2786492     2787274          783        2
 2802        -     2787593     2788486          894        1
 2803        -     2788729     2789724          996        1
 2804        -     2789882     2791276         1395        1
 2805        -     2791287     2792507         1221        1
 2806        -     2792504     2793784         1281        1
 2807        -     2793964     2795442         1479        1
 2808        -     2795444     2796838         1395        1
 2809        -     2796893     2798263         1371        1
 2810        -     2798268     2798348           81        1
 2811        -     2798456     2799892         1437        1
 2812        -     2799895     2801118         1224        1
 2813        -     2801115     2801594          480        1
 2814        -     2801597     2802562          966        1
 2815        -     2802565     2803686         1122        1
 2816        -     2803715     2804263          549        1
 2817        -     2804279     2805025          747        1
 2818        -     2805036     2806253         1218        1
 2819        -     2806228     2807445         1218        1
 2820        -     2807442     2807930          489        1
 2821        -     2807933     2808772          840        1
 2822        -     2808865     2811027         2163        1
 2823        -     2811030     2811473          444        1
 2824        -     2811479     2812618         1140        1
 2825        +     2813277     2814860         1584        1
 2826        +     2814935     2815273          339        2
 2827        +     2815263     2815553          291        2
 2828        -     2815606     2817459         1854        1
 2829        -     2817481     2818062          582        1
 2830        -     2818154     2818795          642        1
 2831        +     2819113     2819646          534        1
 2832        -     2819653     2819961          309        2
 2833        +     2819976     2822432         2457        1
 2834        -     2822533     2823381          849        1
 2835        -     2823395     2823502          108        1
 2836        +     2823515     2824867         1353        1
 2837        -     2824880     2826820         1941        1
 2838        -     2826817     2827578          762        1
 2839        -     2827575     2828234          660        1
 2840        +     2829450     2830697         1248        1
 2841        +     2830697     2833819         3123        1
 2842        +     2833820     2836897         3078        1
 2843        +     2836898     2838313         1416        1
 2844        +     2838310     2839713         1404        1
 2845        +     2839710     2840432          723        1
 2846        +     2840623     2840955          333        1
 2847        +     2841103     2842464         1362        1
 2848        -     2842794     2843111          318        2
 2849        +     2843517     2844416          900        1
 2850        -     2844498     2845232          735        1
 2851        -     2845377     2846417         1041        1
 2852        -     2846465     2847820         1356        1
 2853        -     2847824     2848108          285        1
 2854        -     2848139     2848591          453        1
 2855        -     2848601     2849863         1263        1
 2856        -     2849892     2850746          855        1
 2857        -     2851045     2852097         1053        1
 2858        +     2852354     2853631         1278        1
 2859        +     2853628     2854632         1005        1
 2860        +     2854629     2855594          966        1
 2861        -     2855568     2856314          747        1
 2862        -     2856366     2857184          819        1
 2863        -     2857249     2858049          801        1
 2864        -     2858046     2858834          789        1
 2865        +     2859168     2859407          240        2
 2866        +     2860458     2860805          348        2
 2867        +     2860815     2861129          315        2
 2868        -     2861239     2861511          273        1
 2869        +     2861632     2862471          840        1
 2870        +     2862689     2863027          339        1
 2871        -     2863109     2864140         1032        2
 2872        -     2864154     2866634         2481        1
 2873        -     2866650     2867324          675        1
 2874        -     2867412     2867954          543        1
 2875        -     2868246     2868407          162        1
 2876        -     2868789     2869898         1110        1
 2877        +     2870030     2872063         2034        1
 2878        +     2872204     2872932          729        1
 2879        +     2873122     2876013         2892        1
 2880        +     2876026     2877306         1281        1
 2881        +     2877272     2879011         1740        1
 2882        +     2879021     2882650         3630        1
 2883        +     2882712     2883029          318        2
 2884        -     2883139     2883228           90        1
 2885        -     2883748     2883837           90        2
 2886        +     2884270     2885358         1089        1
 2887        +     2885369     2886898         1530        1
 2888        +     2886917     2887648          732        1
 2889        +     2887641     2888777         1137        1
 2890        +     2888774     2891011         2238        1
 2891        -     2891705     2892031          327        1
 2892        +     2892215     2892676          462        1
 2893        -     2892718     2893188          471        1
 2894        -     2893235     2893954          720        1
 2895        -     2893951     2895636         1686        1
 2896        +     2896151     2896399          249        1
 2897        -     2896767     2897036          270        1
 2898        -     2897038     2898351         1314        1
 2899        -     2898416     2899015          600        1
 2900        -     2899083     2901428         2346        1
 2901        -     2901380     2902555         1176        1
 2902        -     2902796     2903374          579        1
 2903        -     2903371     2904006          636        1
 2904        -     2904125     2904823          699        1
 2905        -     2904823     2905152          330        1
 2906        -     2905149     2907794         2646        1
 2907        -     2907838     2908146          309        1
 2908        -     2908173     2908595          423        1
 2909        -     2908609     2909361          753        1
 2910        -     2909369     2909767          399        1
 2911        -     2909780     2910403          624        1
 2912        -     2910406     2910687          282        1
 2913        -     2910680     2911006          327        1
 2914        -     2911094     2912134         1041        1
 2915        +     2912256     2912582          327        1
 2916        +     2912582     2913469          888        1
 2917        -     2913472     2914431          960        1
 2918        -     2914376     2915878         1503        1
 2919        -     2915878     2916090          213        2
 2920        -     2916087     2918210         2124        1
 2921        -     2918207     2918683          477        1
 2922        -     2918849     2918971          123        1
 2923        -     2919138     2919605          468        1
 2924        -     2919613     2919759          147        2
 2925        -     2919759     2920328          570        1
 2926        -     2920599     2921132          534        1
 2927        -     2921137     2921352          216        1
 2928        -     2921430     2921675          246        1
 2929        -     2921716     2921895          180        1
 2930        -     2922033     2923979         1947        1
 2931        -     2924490     2924759          270        2
 2932        -     2924769     2925716          948        2
 2933        -     2926223     2926657          435        1
 2934        -     2926650     2926844          195        2
 2935        -     2926841     2927446          606        2
 2936        -     2927439     2927615          177        1
 2937        -     2927608     2928009          402        2
 2938        -     2928012     2928188          177        2
 2939        -     2928185     2928712          528        2
 2940        -     2928709     2929254          546        2
 2941        -     2929707     2929985          279        1
 2942        -     2930056     2930346          291        2
 2943        -     2930343     2931044          702        1
 2944        -     2931041     2931979          939        2
 2945        -     2932012     2932308          297        2
 2946        -     2932423     2932641          219        2
 2947        +     2932759     2933397          639        2
 2948        +     2933520     2933801          282        1
 2949        +     2933808     2934359          552        2
 2950        +     2934872     2935144          273        1
 2951        -     2935161     2935715          555        2
 2952        +     2936003     2936371          369        2
 2953        +     2936451     2936720          270        2
 2954        +     2936796     2937092          297        1
 2955        +     2937098     2937883          786        1
 2956        +     2937880     2938557          678        2
 2957        +     2938712     2938903          192        2
 2958        +     2938980     2939195          216        1
 2959        +     2939198     2939287           90        2
 2960        +     2939512     2940459          948        1
 2961        +     2940461     2940637          177        2
 2962        +     2940639     2940974          336        2
 2963        +     2940971     2941327          357        1
 2964        +     2941324     2941686          363        2
 2965        +     2941683     2941769           87        2
 2966        +     2941774     2942016          243        1
 2967        +     2942020     2942154          135        1
 2968        +     2942287     2942427          141        1
 2969        +     2942461     2943747         1287        2
 2970        +     2943822     2944469          648        1
 2971        +     2944529     2944636          108        1
 2972        -     2944617     2945348          732        1
 2973        -     2945353     2946279          927        1
 2974        -     2946272     2947429         1158        1
 2975        -     2947436     2948353          918        1
 2976        -     2948605     2950902         2298        1
 2977        +     2951098     2952813         1716        1
 2978        -     2952851     2953783          933        1
 2979        -     2953957     2954544          588        1
 2980        +     2954714     2955292          579        1
 2981        -     2955422     2956183          762        1
 2982        -     2956236     2957672         1437        1
 2983        +     2957896     2957979           84        2
 2984        -     2958367     2959317          951        1
 2985        -     2959477     2960670         1194        1
 2986        -     2960685     2961329          645        1
 2987        -     2961338     2962039          702        1
 2988        -     2962054     2963082         1029        1
 2989        -     2963094     2964452         1359        1
 2990        +     2964579     2965487          909        1
 2991        +     2965618     2966016          399        1
 2992        +     2966013     2966708          696        1
 2993        +     2966838     2967722          885        1
 2994        +     2967872     2968591          720        1
 2995        +     2968594     2968833          240        1
 2996        +     2969027     2970265         1239        1
 2997        +     2970259     2971494         1236        1
 2998        -     2971737     2972747         1011        1
 2999        -     2972763     2974283         1521        1
 3000        -     2974344     2975342          999        1
 3001        -     2975621     2976661         1041        1
 3002        -     2976803     2977960         1158        1
 3003        -     2977977     2978645          669        1
 3004        +     2978903     2979739          837        1
 3005        -     2979771     2981654         1884        1
 3006        -     2982042     2983511         1470        1
 3007        -     2983716     2984597          882        1
 3008        +     2984696     2985745         1050        1
 3009        +     2985819     2986676          858        1
 3010        +     2986679     2987767         1089        1
 3011        -     2987823     2989046         1224        1
 3012        -     2989173     2990114          942        1
 3013        +     2990244     2990942          699        1
 3014        -     2991013     2992236         1224        1
 3015        -     2992357     2993295          939        1
 3016        -     2993283     2994224          942        1
 3017        -     2994648     2996339         1692        1
 3018        -     2996356     2997294          939        1
 3019        -     2997294     2998424         1131        1
 3020        +     2998792     2999973         1182        1
 3021        -     2999970     3000224          255        1
 3022        +     3000379     3000951          573        1
 3023        +     3001174     3002640         1467        1
 3024        +     3002758     3003744          987        1
 3025        +     3003783     3004496          714        1
 3026        +     3004909     3005475          567        1
 3027        +     3005656     3007212         1557        1
 3028        +     3007294     3009108         1815        1
 3029        +     3009109     3010203         1095        1
 3030        +     3010203     3011228         1026        1
 3031        +     3011230     3012819         1590        1
 3032        -     3012823     3013167          345        1
 3033        -     3013500     3014690         1191        1
 3034        -     3014718     3015413          696        1
 3035        +     3015562     3017322         1761        1
 3036        +     3017447     3017731          285        1
 3037        -     3017870     3018877         1008        1
